hhid,weight,account_num,account_type,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246,mm_account
1948,311.50997,1,None,District_A,Urban,female,40,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes
1949,938.77778,1,Mobile Money,District_A,Urban,female,35,7,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,no,yes,no,yes,,no,no,yes
1949,938.77778,2,VSLA Account,District_A,Urban,female,35,7,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,no,yes,no,yes,,no,no,yes
1950,96.469841,1,Mobile Money,District_A,Urban,female,38,4,secondary 5,no,no,,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no,yes
1950,96.469841,2,SACCO Account,District_A,Urban,female,38,4,secondary 5,no,no,,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no,yes
1950,96.469841,3,VSLA Account,District_A,Urban,female,38,4,secondary 5,no,no,,Company_A Company_B,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no,yes
1951,381.82222,1,Mobile Money,District_A,Urban,male,28,6,secondary 6,no,yes,yes,Company_B Company_C,Company_B,no,yes,no,no,no,no,yes,no,no,,yes,no,yes
1951,381.82222,2,SACCO Account,District_A,Urban,male,28,6,secondary 6,no,yes,yes,Company_B Company_C,Company_B,no,yes,no,no,no,no,yes,no,no,,yes,no,yes
1951,381.82222,3,VSLA Account,District_A,Urban,male,28,6,secondary 6,no,yes,yes,Company_B Company_C,Company_B,no,yes,no,no,no,no,yes,no,no,,yes,no,yes
1952,1609.6911,1,Mobile Money,District_B,Rural,female,20,5,secondary 6,no,yes,no,,,,,,,,,,,,,,,no
1952,1609.6911,2,SACCO Account,District_B,Rural,female,20,5,secondary 6,no,yes,no,,,,,,,,,,,,,,,no
1953,89.386667,1,Mobile Money,District_B,Rural,male,19,2,primary 5,no,yes,no,Company_B Company_C,Company_B,yes,,,yes,yes,no,no,no,yes,yes,yes,no,yes
1953,89.386667,2,Bank Account,District_B,Rural,male,19,2,primary 5,no,yes,no,Company_B Company_C,Company_B,yes,,,yes,yes,no,no,no,yes,yes,yes,no,yes
1954,179.47305,1,Mobile Money,District_C,Rural,male,61,3,,no,yes,no,Company_B,,yes,no,no,no,yes,no,yes,no,no,,yes,no,yes
1954,179.47305,2,VSLA Account,District_C,Rural,male,61,3,,no,yes,no,Company_B,,yes,no,no,no,yes,no,yes,no,no,,yes,no,yes
1955,510.75907,1,Mobile Money,District_B,Rural,male,20,4,secondary 3,no,no,no,Company_A Company_C,Company_A,,,,yes,no,yes,yes,no,no,no,yes,no,yes
1955,510.75907,2,Bank Account,District_B,Rural,male,20,4,secondary 3,no,no,no,Company_A Company_C,Company_A,,,,yes,no,yes,yes,no,no,no,yes,no,yes
1955,510.75907,3,MFI Account,District_B,Rural,male,20,4,secondary 3,no,no,no,Company_A Company_C,Company_A,,,,yes,no,yes,yes,no,no,no,yes,no,yes
1955,510.75907,4,VSLA Account,District_B,Rural,male,20,4,secondary 3,no,no,no,Company_A Company_C,Company_A,,,,yes,no,yes,yes,no,no,no,yes,no,yes
1956,519.03176,1,Mobile Money,District_A,Urban,male,32,8,primary 4,no,,,,,,,,,,,,,,,,,no
1956,519.03176,2,SACCO Account,District_A,Urban,male,32,8,primary 4,no,,,,,,,,,,,,,,,,,no
1956,519.03176,3,VSLA Account,District_A,Urban,male,32,8,primary 4,no,,,,,,,,,,,,,,,,,no
1957,135.28433,1,Mobile Money,District_A,Urban,female,36,6,secondary 6,no,yes,,Company_A,,yes,no,,yes,yes,yes,yes,no,yes,,yes,no,yes
1957,135.28433,2,Bank Account,District_A,Urban,female,36,6,secondary 6,no,yes,,Company_A,,yes,no,,yes,yes,yes,yes,no,yes,,yes,no,yes
1958,319.95937,1,Mobile Money,District_C,Rural,male,27,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1958,319.95937,2,Bank Account,District_C,Rural,male,27,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1958,319.95937,3,SACCO Account,District_C,Rural,male,27,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1958,319.95937,4,VSLA Account,District_C,Rural,male,27,3,primary 6,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,yes,no,yes,,yes,no,yes
1959,221.60444,1,SACCO Account,District_B,Rural,female,41,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no,yes
1960,336.50332,1,Mobile Money,District_C,Rural,male,29,4,primary 5,no,yes,no,Company_B,,no,no,,yes,no,no,no,no,yes,,no,no,yes
1960,336.50332,2,SACCO Account,District_C,Rural,male,29,4,primary 5,no,yes,no,Company_B,,no,no,,yes,no,no,no,no,yes,,no,no,yes
1960,336.50332,3,VSLA Account,District_C,Rural,male,29,4,primary 5,no,yes,no,Company_B,,no,no,,yes,no,no,no,no,yes,,no,no,yes
1961,152.79772,1,Mobile Money,District_B,Rural,female,42,6,tvet,no,yes,no,Company_A,,yes,no,no,yes,no,no,no,no,yes,yes,yes,no,yes
1961,152.79772,2,Bank Account,District_B,Rural,female,42,6,tvet,no,yes,no,Company_A,,yes,no,no,yes,no,no,no,no,yes,yes,yes,no,yes
1962,135.8827,1,Mobile Money,District_B,Rural,female,27,2,primary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1962,135.8827,2,Bank Account,District_B,Rural,female,27,2,primary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1962,135.8827,3,SACCO Account,District_B,Rural,female,27,2,primary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1962,135.8827,4,VSLA Account,District_B,Rural,female,27,2,primary 2,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1963,1028.3981,1,VSLA Account,District_B,Rural,female,37,6,,no,yes,no,,,,,,,,,,,,,,,no
1964,91.961905,1,Mobile Money,District_A,Rural,female,71,2,secondary 6,no,yes,yes,Company_A,,no,,no,yes,no,no,yes,no,yes,,no,no,yes
1964,91.961905,2,SACCO Account,District_A,Rural,female,71,2,secondary 6,no,yes,yes,Company_A,,no,,no,yes,no,no,yes,no,yes,,no,no,yes
1964,91.961905,3,VSLA Account,District_A,Rural,female,71,2,secondary 6,no,yes,yes,Company_A,,no,,no,yes,no,no,yes,no,yes,,no,no,yes
1965,2888.8217,1,Mobile Money,District_B,Rural,female,42,6,,no,yes,no,,,,,,,,,,,,,,,no
1965,2888.8217,2,Bank Account,District_B,Rural,female,42,6,,no,yes,no,,,,,,,,,,,,,,,no
1965,2888.8217,3,SACCO Account,District_B,Rural,female,42,6,,no,yes,no,,,,,,,,,,,,,,,no
1965,2888.8217,4,VSLA Account,District_B,Rural,female,42,6,,no,yes,no,,,,,,,,,,,,,,,no
1966,380.4451,1,Bank Account,District_B,Rural,male,39,9,primary 6,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,no,yes,no,yes,,no,no,yes
1967,113.03309,1,VSLA Account,District_A,Rural,male,35,5,primary 6,no,yes,yes,Company_A Company_B,Company_A,no,yes,,no,yes,yes,yes,no,no,,no,no,yes
1968,139.07911,1,Bank Account,District_C,Rural,female,54,2,primary 2,no,yes,no,,,,,,,,,,,,,,,no
1968,139.07911,2,SACCO Account,District_C,Rural,female,54,2,primary 2,no,yes,no,,,,,,,,,,,,,,,no
1968,139.07911,3,VSLA Account,District_C,Rural,female,54,2,primary 2,no,yes,no,,,,,,,,,,,,,,,no
1969,250.88857,1,Mobile Money,District_B,Rural,male,63,3,primary 3,yes,yes,no,,,,no,,no,no,no,no,,no,,no,no,no
1969,250.88857,2,VSLA Account,District_B,Rural,male,63,3,primary 3,yes,yes,no,,,,no,,no,no,no,no,,no,,no,no,no
1970,625.85185,1,None,District_A,Urban,male,28,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,,yes,yes,yes
1971,433.96402,1,Mobile Money,District_A,Rural,female,49,6,secondary 4,no,yes,no,Company_A Company_B,Company_A,,,yes,yes,no,no,yes,no,yes,,yes,no,yes
1971,433.96402,2,Bank Account,District_A,Rural,female,49,6,secondary 4,no,yes,no,Company_A Company_B,Company_A,,,yes,yes,no,no,yes,no,yes,,yes,no,yes
1972,1078.4973,1,None,District_C,Rural,female,24,5,primary 3,no,yes,,,,,,,,,,,,,,,,no
1973,501.82213,1,Bank Account,District_B,Rural,female,19,5,primary 6,no,yes,no,Company_C,,no,,,no,no,no,no,no,yes,,no,no,yes
1973,501.82213,2,SACCO Account,District_B,Rural,female,19,5,primary 6,no,yes,no,Company_C,,no,,,no,no,no,no,no,yes,,no,no,yes
1974,68.488556,1,Mobile Money,District_A,Rural,female,51,4,,no,yes,,,,,,,,,,,,,,,,no
1974,68.488556,2,Bank Account,District_A,Rural,female,51,4,,no,yes,,,,,,,,,,,,,,,,no
1974,68.488556,3,VSLA Account,District_A,Rural,female,51,4,,no,yes,,,,,,,,,,,,,,,,no
1975,289.40952,1,SACCO Account,District_A,Urban,female,20,8,secondary 6,no,yes,no,Company_A,,yes,yes,no,no,no,no,no,no,yes,yes,yes,no,yes
1976,283.23302,1,None,District_A,Urban,female,44,3,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1977,254.54815,1,Mobile Money,District_A,Urban,male,46,9,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,no,yes,no,no,no,yes,yes,yes,yes,yes
1977,254.54815,2,MFI Account,District_A,Urban,male,46,9,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,no,yes,no,no,no,yes,yes,yes,yes,yes
1978,212.67831,1,Mobile Money,District_C,Rural,male,32,5,primary 6,no,yes,no,Company_A,,yes,,,yes,no,no,yes,no,yes,,no,no,yes
1978,212.67831,2,VSLA Account,District_C,Rural,male,32,5,primary 6,no,yes,no,Company_A,,yes,,,yes,no,no,yes,no,yes,,no,no,yes
1979,151.02972,1,Mobile Money,District_B,Rural,female,30,5,,yes,yes,no,,,,,,no,no,no,no,,yes,,no,no,no
1980,457.86493,1,None,District_A,Urban,male,77,3,primary 6,no,yes,no,,,,,,,,,,,,,,,no
1981,178.98878,1,Mobile Money,District_C,Rural,male,52,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1981,178.98878,2,Bank Account,District_C,Rural,male,52,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1981,178.98878,3,VSLA Account,District_C,Rural,male,52,3,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1982,192.6637,1,Mobile Money,District_C,Rural,female,28,3,secondary 4,yes,yes,no,,,,no,,no,yes,no,yes,no,yes,yes,no,no,no
1982,192.6637,2,Bank Account,District_C,Rural,female,28,3,secondary 4,yes,yes,no,,,,no,,no,yes,no,yes,no,yes,yes,no,no,no
1983,381.82222,1,SACCO Account,District_A,Urban,female,59,4,primary 6,no,yes,,Company_A,,-97,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,yes
1984,266.7321,1,Mobile Money,District_A,Rural,female,38,5,primary 4,no,yes,,Company_A Company_B,Company_A,no,no,,yes,no,no,yes,no,no,,no,no,yes
1984,266.7321,2,Bank Account,District_A,Rural,female,38,5,primary 4,no,yes,,Company_A Company_B,Company_A,no,no,,yes,no,no,yes,no,no,,no,no,yes
1985,132.63736,1,Mobile Money,District_A,Rural,female,36,5,secondary 3,no,yes,no,Company_B,,yes,yes,,no,yes,no,yes,no,yes,,no,no,yes
1985,132.63736,2,SACCO Account,District_A,Rural,female,36,5,secondary 3,no,yes,no,Company_B,,yes,yes,,no,yes,no,yes,no,yes,,no,no,yes
1985,132.63736,3,VSLA Account,District_A,Rural,female,36,5,secondary 3,no,yes,no,Company_B,,yes,yes,,no,yes,no,yes,no,yes,,no,no,yes
1986,329.10545,1,Mobile Money,District_B,Rural,male,56,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes,yes
1986,329.10545,2,SACCO Account,District_B,Rural,male,56,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes,yes
1986,329.10545,3,VSLA Account,District_B,Rural,male,56,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes,yes
1987,611.67347,1,Mobile Money,District_C,Rural,male,35,5,secondary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,yes,yes,yes,no,yes,no,yes,,no,yes,yes
1987,611.67347,2,Bank Account,District_C,Rural,male,35,5,secondary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,yes,yes,yes,no,yes,no,yes,,no,yes,yes
1987,611.67347,3,MFI Account,District_C,Rural,male,35,5,secondary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,yes,yes,yes,no,yes,no,yes,,no,yes,yes
1987,611.67347,4,VSLA Account,District_C,Rural,male,35,5,secondary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,yes,yes,yes,no,yes,no,yes,,no,yes,yes
1988,317.59354,1,None,District_B,Rural,female,56,2,primary 4,no,yes,yes,Company_A Company_B,Company_B,yes,,,yes,yes,yes,yes,no,no,,no,no,yes
1989,264.93978,1,Mobile Money,District_A,Rural,male,19,6,,no,yes,no,Company_B,,no,no,,no,yes,no,yes,no,no,,no,no,yes
1989,264.93978,2,Bank Account,District_A,Rural,male,19,6,,no,yes,no,Company_B,,no,no,,no,yes,no,yes,no,no,,no,no,yes
1989,264.93978,3,SACCO Account,District_A,Rural,male,19,6,,no,yes,no,Company_B,,no,no,,no,yes,no,yes,no,no,,no,no,yes
1990,85.550617,1,Mobile Money,District_A,Rural,female,38,7,primary 6,no,yes,no,Company_B,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,yes,yes
1990,85.550617,2,Bank Account,District_A,Rural,female,38,7,primary 6,no,yes,no,Company_B,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,yes,yes
1990,85.550617,3,SACCO Account,District_A,Rural,female,38,7,primary 6,no,yes,no,Company_B,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,yes,yes
1991,178.98878,1,Mobile Money,District_C,Rural,male,40,8,tvet,no,yes,no,Company_B,,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,yes
1991,178.98878,2,SACCO Account,District_C,Rural,male,40,8,tvet,no,yes,no,Company_B,,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,yes
1991,178.98878,3,VSLA Account,District_C,Rural,male,40,8,tvet,no,yes,no,Company_B,,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,yes
1992,1008.018,1,Mobile Money,District_C,Rural,male,31,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,yes,no,no,yes
1992,1008.018,2,SACCO Account,District_C,Rural,male,31,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,yes,no,no,yes
1993,170.66296,1,Mobile Money,District_A,Urban,male,33,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
1993,170.66296,2,Bank Account,District_A,Urban,male,33,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
1993,170.66296,3,MFI Account,District_A,Urban,male,33,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
1993,170.66296,4,SACCO Account,District_A,Urban,male,33,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
1994,406.1418,1,Mobile Money,District_B,Rural,female,32,7,secondary 3,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1994,406.1418,2,Bank Account,District_B,Rural,female,32,7,secondary 3,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1994,406.1418,3,Online Bank Account,District_B,Rural,female,32,7,secondary 3,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1994,406.1418,4,VSLA Account,District_B,Rural,female,32,7,secondary 3,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1995,862.41162,1,SACCO Account,District_C,Rural,female,48,5,primary 6,yes,yes,,,,,,,no,yes,no,yes,no,yes,,yes,no,no
1995,862.41162,2,VSLA Account,District_C,Rural,female,48,5,primary 6,yes,yes,,,,,,,no,yes,no,yes,no,yes,,yes,no,no
1996,391.59873,1,Mobile Money,District_B,Rural,female,33,7,university,no,yes,no,Company_A,,yes,no,,no,yes,no,yes,no,yes,,no,no,yes
1997,63.219391,1,Mobile Money,District_A,Rural,male,54,11,,no,yes,,,,,,,,,,,,,,,,no
1997,63.219391,2,Bank Account,District_A,Rural,male,54,11,,no,yes,,,,,,,,,,,,,,,,no
1998,594.96919,1,Mobile Money,District_B,Rural,male,23,8,secondary 6,no,no,no,Company_A Company_C,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,yes,no,no,yes
1999,266.7321,1,Mobile Money,District_A,Rural,male,38,5,primary 4,no,yes,no,Company_A,,yes,yes,,yes,yes,no,yes,yes,yes,yes,no,yes,yes
1999,266.7321,2,Bank Account,District_A,Rural,male,38,5,primary 4,no,yes,no,Company_A,,yes,yes,,yes,yes,no,yes,yes,yes,yes,no,yes,yes
1999,266.7321,3,VSLA Account,District_A,Rural,male,38,5,primary 4,no,yes,no,Company_A,,yes,yes,,yes,yes,no,yes,yes,yes,yes,no,yes,yes
2000,163.41129,1,Mobile Money,District_A,Urban,female,31,4,primary 5,no,yes,,,,,,,,,,,,,,,,no
2000,163.41129,2,Bank Account,District_A,Urban,female,31,4,primary 5,no,yes,,,,,,,,,,,,,,,,no
2000,163.41129,3,SACCO Account,District_A,Urban,female,31,4,primary 5,no,yes,,,,,,,,,,,,,,,,no
2001,225.31471,1,SACCO Account,District_B,Rural,male,67,5,primary 6,no,yes,no,Company_A,,yes,,,yes,no,no,no,no,no,,no,no,yes
2002,458.26047,1,Mobile Money,District_C,Rural,male,36,3,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,yes,yes,no,yes
2002,458.26047,2,SACCO Account,District_C,Rural,male,36,3,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,yes,yes,no,yes
2002,458.26047,3,VSLA Account,District_C,Rural,male,36,3,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,yes,yes,no,yes
2003,178.98878,1,Mobile Money,District_C,Rural,male,45,8,primary 6,no,yes,no,,,,,,,,,,,,,,,no
2003,178.98878,2,SACCO Account,District_C,Rural,male,45,8,primary 6,no,yes,no,,,,,,,,,,,,,,,no
2004,45.155556,1,Mobile Money,District_C,Rural,male,57,3,primary 5,no,yes,no,Company_B,,yes,,,no,no,no,no,no,no,,no,no,yes
2004,45.155556,2,Bank Account,District_C,Rural,male,57,3,primary 5,no,yes,no,Company_B,,yes,,,no,no,no,no,no,no,,no,no,yes
2004,45.155556,3,VSLA Account,District_C,Rural,male,57,3,primary 5,no,yes,no,Company_B,,yes,,,no,no,no,no,no,no,,no,no,yes
2005,448.73912,1,Mobile Money,District_B,Rural,male,55,4,,yes,yes,no,,,,,,no,no,no,no,no,yes,,no,no,no
2005,448.73912,2,Bank Account,District_B,Rural,male,55,4,,yes,yes,no,,,,,,no,no,no,no,no,yes,,no,no,no
2006,331.73789,1,Mobile Money,District_A,Urban,female,26,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,yes
2006,331.73789,2,SACCO Account,District_A,Urban,female,26,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,yes
2006,331.73789,3,VSLA Account,District_A,Urban,female,26,4,university,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,yes
2007,1335.6165,1,Mobile Money,District_C,Rural,male,21,2,primary 4,no,yes,,,,,,,,,,,,,,,,no
2007,1335.6165,2,VSLA Account,District_C,Rural,male,21,2,primary 4,no,yes,,,,,,,,,,,,,,,,no
2008,511.7407,1,Mobile Money,District_C,Rural,male,40,6,primary 6,yes,yes,no,,,,,,no,yes,no,no,no,yes,yes,yes,no,no
2009,196.98173,1,Mobile Money,District_B,Rural,male,35,4,primary 5,no,yes,no,Company_A,,,,no,yes,no,no,yes,no,no,,no,no,yes
2009,196.98173,2,SACCO Account,District_B,Rural,male,35,4,primary 5,no,yes,no,Company_A,,,,no,yes,no,no,yes,no,no,,no,no,yes
2009,196.98173,3,VSLA Account,District_B,Rural,male,35,4,primary 5,no,yes,no,Company_A,,,,no,yes,no,no,yes,no,no,,no,no,yes
2010,996.23786,1,Mobile Money,District_B,Rural,female,76,3,,no,yes,,,,,,,,,,,,,,,,no
2010,996.23786,2,Bank Account,District_B,Rural,female,76,3,,no,yes,,,,,,,,,,,,,,,,no
2011,1105.0225,1,SACCO Account,District_B,Rural,female,52,3,,no,yes,no,,,,,,,,,,,,,,,no
2011,1105.0225,2,VSLA Account,District_B,Rural,female,52,3,,no,yes,no,,,,,,,,,,,,,,,no
2012,180.51396,1,Mobile Money,District_A,Urban,male,41,4,tvet,no,,no,Company_A Company_B,Company_A,yes,no,yes,yes,no,no,yes,no,yes,,no,no,yes
2013,211.93007,1,Mobile Money,District_C,Urban,male,20,4,primary 3,no,yes,no,Company_B,,yes,no,,no,no,no,no,no,yes,,no,no,yes
2013,211.93007,2,SACCO Account,District_C,Urban,male,20,4,primary 3,no,yes,no,Company_B,,yes,no,,no,no,no,no,no,yes,,no,no,yes
2014,458.26047,1,None,District_C,Rural,male,36,3,,no,yes,no,Company_B,,yes,no,,yes,yes,no,yes,no,yes,,no,no,yes
2015,172.13845,1,Mobile Money,District_C,Rural,female,57,1,primary 6,yes,yes,no,,,,,,no,yes,no,,,yes,,no,no,no
2016,219.81024,1,Mobile Money,District_B,Rural,female,22,2,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,no,no,yes,,yes,no,yes
2017,1051.8519,1,Mobile Money,District_A,Rural,female,23,8,university,no,yes,no,Company_A Company_B Company_C,Company_A,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes
2017,1051.8519,2,Bank Account,District_A,Rural,female,23,8,university,no,yes,no,Company_A Company_B Company_C,Company_A,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes
2018,4812.1652,1,SACCO Account,District_B,Rural,female,60,4,primary 2,yes,yes,no,,,,,,no,no,no,no,,yes,,no,no,no
2018,4812.1652,2,VSLA Account,District_B,Rural,female,60,4,primary 2,yes,yes,no,,,,,,no,no,no,no,,yes,,no,no,no
2019,172.01519,1,None,District_C,Rural,female,68,6,primary 3,yes,yes,no,,,,,,no,no,no,no,no,no,,no,no,no
2020,509.0963,1,Mobile Money,District_A,Urban,male,58,8,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes
2021,195.79937,1,Mobile Money,District_B,Rural,female,40,6,primary 3,no,yes,no,Company_A,,yes,no,,yes,no,no,yes,no,no,,no,no,yes
2021,195.79937,2,Bank Account,District_B,Rural,female,40,6,primary 3,no,yes,no,Company_A,,yes,no,,yes,no,no,yes,no,no,,no,no,yes
2022,375.51111,1,Mobile Money,District_A,Urban,male,68,6,secondary 6,no,yes,no,Company_A,,yes,,yes,yes,yes,no,no,no,yes,yes,yes,no,yes
2022,375.51111,2,SACCO Account,District_A,Urban,male,68,6,secondary 6,no,yes,no,Company_A,,yes,,yes,yes,yes,no,no,no,yes,yes,yes,no,yes
2022,375.51111,3,VSLA Account,District_A,Urban,male,68,6,secondary 6,no,yes,no,Company_A,,yes,,yes,yes,yes,no,no,no,yes,yes,yes,no,yes
2023,849.69907,1,SACCO Account,District_A,Urban,female,35,6,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,no,no,yes,no,yes,,no,no,yes
2023,849.69907,2,VSLA Account,District_A,Urban,female,35,6,primary 6,no,yes,no,Company_A Company_B,Company_A,no,no,,yes,no,no,yes,no,yes,,no,no,yes
2024,219.81024,1,VSLA Account,District_B,Rural,male,25,3,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,yes,yes,no,no,yes
2025,788.88889,1,SACCO Account,District_A,Rural,female,21,3,secondary 6,no,yes,yes,Company_A,,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,no,yes
2026,455.04426,1,SACCO Account,District_C,Rural,female,19,11,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,yes
2026,455.04426,2,VSLA Account,District_C,Rural,female,19,11,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,yes
2027,291.88889,1,Mobile Money,District_A,Urban,female,59,4,secondary 6,no,yes,no,Company_A,,no,no,,yes,yes,no,yes,no,yes,,yes,no,yes
2028,173.56175,1,SACCO Account,District_B,Rural,male,60,5,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,yes,no,no,,no,no,yes
2028,173.56175,2,VSLA Account,District_B,Rural,male,60,5,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,yes,no,no,,no,no,yes
2029,869.78945,1,Mobile Money,District_B,Rural,female,69,4,,no,yes,,,,,,,,,,,,,,,,no
2030,90.311111,1,None,District_C,Urban,female,60,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,,yes,no,yes
2031,236.69323,1,Mobile Money,District_A,Rural,male,31,5,primary 5,yes,yes,yes,,,,,,no,yes,no,no,no,yes,,no,no,no
2032,152.91837,1,None,District_C,Rural,female,30,4,university,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,no,yes,yes,no,no,,no,no,yes
2033,388.13226,1,Mobile Money,District_B,Rural,female,53,5,primary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,,no,yes,no,yes,no,yes,yes,no,yes,yes
2033,388.13226,2,Bank Account,District_B,Rural,female,53,5,primary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,,no,yes,no,yes,no,yes,yes,no,yes,yes
2034,254.73939,1,VSLA Account,District_A,Urban,male,30,4,primary 6,no,yes,no,Company_A,,yes,,no,no,yes,no,no,no,yes,,yes,no,yes
2035,222.10581,1,Mobile Money,District_C,Rural,female,36,5,primary 4,no,yes,no,,,,,,,,,,,,,,,no
2035,222.10581,2,VSLA Account,District_C,Rural,female,36,5,primary 4,no,yes,no,,,,,,,,,,,,,,,no
2036,210.27188,1,None,District_A,Urban,female,19,6,tvet,yes,yes,no,,,,no,,yes,no,yes,yes,no,no,yes,no,no,no
2037,195.45023,1,SACCO Account,District_B,Rural,female,33,4,primary 5,yes,yes,no,,,,no,,no,yes,no,no,no,yes,,no,no,no
2037,195.45023,2,VSLA Account,District_B,Rural,female,33,4,primary 5,yes,yes,no,,,,no,,no,yes,no,no,no,yes,,no,no,no
